npi,entity_type,provider_type,provider_tags,org_or_person_name,address,address2,city,state,zip,phone,taxonomy_primary,taxonomy_all,address_full,lat,lon,geocode_status,place_id
1023836350,2,HCBS,HCBS,GUIDED HEARTS LLC,18225 SACRAMENTO AVE,,Homewood,IL,60430,3177480046.0,251E00000X,174N00000X;251E00000X;251J00000X;332U00000X;372500000X;372600000X;3747A0650X;3747P1801X;374U00000X;376J00000X;376K00000X;385H00000X,"18225 SACRAMENTO AVE, Homewood, IL 60430",41.5582736,-87.6890647,OK,ChIJI5D5dBgYDogRDhbTYx8jleA
1487472734,2,HCBS,HCBS,"ANGELIC COMPANIONSHIP SERVICES, LLC",827 SMITH STR,,Mattinsville,VA,24112,2764032653.0,3747P1801X,3747P1801X,"827 SMITH STR, Mattinsville, VA 24112",36.6934247,-79.889977,OK,ChIJKV9OaHaQUogRfi5ZqSJK62Y
1528885837,2,HCBS,HCBS,1 HOME CARE SERVICES LLC,510 COUNTY RD. 466,SUITE 203,Lady Lake,FL,32159,8772773561.0,251E00000X,251E00000X,"510 COUNTY RD. 466 SUITE 203, Lady Lake, FL 32159",28.9156588,-81.9320834,OK,ChIJVVWVW7_G54gRg4LQKulJD88
1831917061,2,HCBS,HCBS,VERDURE HAVEN LLC,334 CLUBHOUSE ST,,Bolingbrook,IL,60490,3127313551.0,251E00000X,251E00000X,"334 CLUBHOUSE ST, Bolingbrook, IL 60490",41.6856139,-88.14132939999999,OK,ChIJT1L-fcJYDogRD3mkhtNMJYI
1154149276,1,HCBS,HCBS,ALICIA VAZQUEZ,4134 GROTON DR,,Houston,TX,77047,8329190027.0,251E00000X,251E00000X,"4134 GROTON DR, Houston, TX 77047",29.6396579,-95.3616051,OK,ChIJgVBnWwOVQIYRyzvz5Mxk6ZY
1871311050,2,HCBS,HCBS,FLO FACING LIFE OBSTACLES,11365 SW 226TH ST,,Miami,FL,33170,4433789486.0,251E00000X,251E00000X;261QD1600X,"11365 SW 226TH ST, Miami, FL 33170",25.557358,-80.3750894,OK,ChIJbd5Ubl3D2YgRD5cOe4TUHQQ
1578381638,2,HCBS,HCBS,BLOSSOM HILLS HOMES LLC,10440 W PAPAGO ST,,Tolleson,AZ,85353,6023176937.0,251E00000X,251E00000X,"10440 W PAPAGO ST, Tolleson, AZ 85353",33.4327429,-112.2846301,OK,ChIJDWs0k1g-K4cR6TPcEFDM4ms
1992523880,1,HCBS,HCBS,TERROR MITCHELL,1333 S MAYFLOWER AVE,SUITE 220,Monrovia,CA,91016,8182416780.0,3747P1801X,106S00000X;3747P1801X,"1333 S MAYFLOWER AVE SUITE 220, Monrovia, CA 91016",34.1372514,-118.0099172,OK,ChIJ__8_32TZwoARyCIx5LJasxc
1073331070,1,HCBS,HCBS,SANJUANA LOPEZ,704 S 11TH ST STE A,,Mcallen,TX,78501,9566554067.0,251E00000X,251E00000X,"704 S 11TH ST STE A, Mcallen, TX 78501",26.1969579,-98.2326384,OK,Eic3MDQgUyAxMXRoIFN0IGEsIE1jQWxsZW4sIFRYIDc4NTAxLCBVU0EiHRobChYKFAoSCe-UO2dFp2WGEUFdZoS8Q_CEEgFh
1760200687,1,ALF,ALF,HASMIK NORDANYAN,6678 ETHEL AVE,,North Hollywood,CA,91606,8184880201.0,310400000X,310400000X,"6678 ETHEL AVE, North Hollywood, CA 91606",34.1921804,-118.417755,OK,ChIJSVEevvSWwoARN_4l67djXs4
1124846225,2,HCBS,HCBS,"WESTLAKE FAMILY HOMCECARE,INC",254 PITTSTON CIR,,Owings Mills,MD,21117,6674290186.0,251E00000X,251E00000X;251J00000X;253Z00000X;374U00000X;376J00000X,"254 PITTSTON CIR, Owings Mills, MD 21117",39.4421271,-76.80054,OK,ChIJX2P-1kcWyIkRRonE-yKS59c
1467270231,2,ALF,ALF,VOP MCLOUGHLIN PLACE LLC,1153 MOLALLA AVE,,Oregon City,OR,97045,5036553337.0,310400000X,310400000X,"1153 MOLALLA AVE, Oregon City, OR 97045",45.3385021,-122.5907679,OK,ChIJY3DSGdFwlVQRqV-WgSlC3sQ
1679391262,2,ALF,ALF,A JOYFUL PLACE LLC,23053 SE 246TH PL,,Maple Valley,WA,98038,4255246213.0,310400000X,310400000X,"23053 SE 246TH PL, Maple Valley, WA 98038",47.3806921,-122.0339251,OK,ChIJQ2pybEBgkFQRlDvLzWChAw0
1154149920,2,ALF,ALF,VOP MCLOUGHLIN PLACE LLC,1153 MOLALLA AVE,,Oregon City,OR,97045,5036553337.0,310400000X,310400000X,"1153 MOLALLA AVE, Oregon City, OR 97045",45.3385021,-122.5907679,OK,ChIJY3DSGdFwlVQRqV-WgSlC3sQ
1043038789,2,HCBS,HCBS,FOREVER YOUNG AT HOME COMPANION CARE LLC,207 SOUTH MAIN ST,,Cleburne,TX,76033,8177208551.0,253Z00000X,253Z00000X,"207 SOUTH MAIN ST, Cleburne, TX 76033",32.3457085,-97.3861685,OK,ChIJEd2ZT0hGToYRT-vZCD3ajA8
1831917475,2,HCBS,HCBS,COMPASSUS BSMH RICHMOND HHA LLC,2603 NINE MILE,STE 200,Richmond,VA,23223,8046275200.0,251E00000X,251E00000X,"2603 NINE MILE STE 200, Richmond, VA 23223",37.5406229,-77.4083587,OK,Ei8yNjAzIE5pbmUgTWlsZSBSZCAjMjAwLCBSaWNobW9uZCwgVkEgMjMyMjMsIFVTQSIfGh0KFgoUChIJtV0eC8QQsYkRyrQXOlWS6uESAzIwMA
1467270942,2,HCBS,HCBS,TENDER AVENUE HOME CARE LLC,7305 HARROGATE CT,,Lorton,VA,22079,7039270782.0,3747P1801X,171M00000X;372500000X;3747P1801X;374U00000X,"7305 HARROGATE CT, Lorton, VA 22079",38.7126151,-77.1933456,OK,ChIJI76ZXrOst4kRQO9eH2U4bjU
1659199008,2,HCBS,HCBS,REVIVE WOUND CARE PLLC,28496 RANCH ROAD 12,STE 200 # 105,Dripping Springs,TX,78620,9517606216.0,251E00000X,208D00000X;251E00000X;261Q00000X,"28496 RANCH ROAD 12 STE 200 # 105, Dripping Springs, TX 78620",30.20119799999999,-98.086895,OK,EjoyODQ5NiBSYW5jaCBSZCAxMiAyMDAgMTA1LCBEcmlwcGluZyBTcHJpbmdzLCBUWCA3ODYyMCwgVVNBIiMaIQoWChQKEgmPpxEHw0FbhhEuEc1Yjy-NQxIHMjAwIDEwNQ
1124847538,2,HCBS,HCBS,COMPASSIONATE HOME HEALTH,9124 QUARTER HORSE LN,,Fort Worth,TX,76123,6824186605.0,251E00000X,251E00000X,"9124 QUARTER HORSE LN, Fort Worth, TX 76123",32.6088991,-97.3837204,OK,ChIJd4DLrmhsToYRasic1PBTEsc
1457170839,2,ALF,ALF,AGAPE ELDERLY ASSISTED LIVING CORP,10940 STRATHERN ST,,Sun Valley,CA,91352,8184369088.0,310400000X,310400000X;3104A0625X;3104A0630X,"10940 STRATHERN ST, Sun Valley, CA 91352",34.2154376,-118.3697981,OK,ChIJ6-YrqziUwoAR65O2JUZS2l0
1811716285,2,HCBS,HCBS,VAIL COMFORT HOMECARE LLC,8211 PURPLE ASTER PASS,,Lago Vista,TX,78645,5125959334.0,253Z00000X,253Z00000X,"8211 PURPLE ASTER PASS, Lago Vista, TX 78645",30.4876632,-97.9924625,OK,ChIJ8yQ10CIlW4YR3Lx4oODIK9M
1922827211,1,ALF,ALF,LYDIA TABB,7016 LINCOLN OAKS DR,,Fair Oaks,CA,95628,9162189458.0,310400000X,310400000X,"7016 LINCOLN OAKS DR, Fair Oaks, CA 95628",38.6649025,-121.3005235,OK,ChIJIUAmXVzemoARLeMvimCLcD8
1164241386,2,ALF,ALF,COMFORT HOMES ASSISTED LIVING FACILITY,2150 SW IMPERIAL ST,,Port Saint Lucie,FL,34987,2016689339.0,310400000X,310400000X,"2150 SW IMPERIAL ST, Port Saint Lucie, FL 34987",27.2801537,-80.4306079,OK,ChIJc9iQiBfr3ogRiOY_MjmkNGs
1821817081,2,ALF,ALF,"RHC INVESTMENTS, LLC - PEKIN OPERATIONS SERIES",2720 S 14TH ST,,Pekin,IL,61554,3092013763.0,310400000X,310400000X,"2720 S 14TH ST, Pekin, IL 61554",40.5364057,-89.63064469999999,OK,ChIJJRjluObzCogRx7IwxhOO2kI
1487473641,2,ALF,ALF,"R&M PHILLIPS INVESTMENTS, LLC - CHATHAM MC OPERATIONS SERIES",401 N PARK AVE,,Chatham,IL,62629,2174834490.0,310400000X,310400000X,"401 N PARK AVE, Chatham, IL 62629",39.6777033,-89.6949429,OK,ChIJY_FkpY4_dYgRwBwv1teSDWo
1972322030,2,HCBS,HCBS,DIAMOND CAREGIVERS INC.,13442 KATY KNOLL CT,,Houston,TX,77082,2816050781.0,251E00000X,251E00000X;251J00000X,"13442 KATY KNOLL CT, Houston, TX 77082",29.7290688,-95.6259044,OK,ChIJjYsYazjcQIYRY93_D2MDSQM
1316766363,2,HCBS,HCBS,ASPECT ONE LLC.,14835 EDBROOKE AVE,,Dolton,IL,60419,7085958407.0,251E00000X,251E00000X;320900000X,"14835 EDBROOKE AVE, Dolton, IL 60419",41.6249686,-87.61805919999999,OK,ChIJu2obZn0hDogR90Okf5FJ94s
1316766322,2,HCBS,HCBS,CORNERSTONE CAREGIVING EAST LLC,6817 SOUTHPOINT PKWY STE 902,,Jacksonville,FL,32216,9048319355.0,253Z00000X,253Z00000X,"6817 SOUTHPOINT PKWY STE 902, Jacksonville, FL 32216",30.2611718,-81.5877392,OK,ChIJsTyCmva15YgRvBcLDhXE2gk
1386463578,1,HCBS,HCBS,DAMIKA HARRISON,4668 PALOMINO WAY,,Antioch,CA,94531,9258349544.0,251E00000X,251E00000X,"4668 PALOMINO WAY, Antioch, CA 94531",37.9723142,-121.7513311,OK,ChIJ6fHA-5z4j4AReZYRMSsFk8o
1568281434,2,HCBS,HCBS,REDWOOD HOME HEALTH LLC,810 S UNION AVE,,Bakersfield,CA,93307,4158100145.0,251E00000X,251E00000X,"810 S UNION AVE, Bakersfield, CA 93307",35.3462226,-119.0021795,OK,ChIJF3Dgfk1q6oAR5CpQsaenICY
1356160246,1,HCBS,HCBS,MARIE DENISE CAZEAU,17801 NW 2ND AVE STE 245,,Miami Gardens,FL,33169,7834435332.0,376J00000X,376J00000X,"17801 NW 2ND AVE STE 245, Miami Gardens, FL 33169",25.9390842,-80.20374799999999,OK,ChIJ____BmSu2YgRAYTRZo0lFkY
1053130872,2,HCBS,HCBS,"APTIVE RESOURCES, LLC",110 N ROYAL ST FL 400,,Alexandria,VA,22314,7038290961.0,251E00000X,208D00000X;251E00000X,"110 N ROYAL ST FL 400, Alexandria, VA 22314",38.8050517,-77.0437824,OK,ChIJEcW-6Pewt4kRb44iGB2md_Y
1528887106,1,HCBS,HCBS,JULIO RIVAS,7901 PAINTER AVE STE 1,,Whittier,CA,90602,5628006922.0,251E00000X,251E00000X,"7901 PAINTER AVE STE 1, Whittier, CA 90602",33.969857,-118.03302,OK,ChIJQZrSppHTwoARnXOBvFu3Be4
1497574149,2,HCBS,HCBS,DESERT VALLEY UNITED LLC,17505 N 79TH AVE STE 207,,Glendale,AZ,85308,6022063611.0,251E00000X,251E00000X,"17505 N 79TH AVE STE 207, Glendale, AZ 85308",33.6435337,-112.2302027,OK,ChIJkYLVhyNoK4cRLQQtfATXDaE
1760201420,2,HCBS,HCBS,MOORE FAMILY SERVICES LLC,4022 E BROADWAY RD STE 109,,Phoenix,AZ,85040,4808650512.0,251E00000X,251E00000X,"4022 E BROADWAY RD STE 109, Phoenix, AZ 85040",33.4078458,-111.9936686,OK,ChIJ26sT1AUPK4cRCDeUNXWj7qg
1326868886,2,HCBS,HCBS,AERODYNE TECHNOLOGIES LLC,1655 S BLUE ISLAND AVE,,Chicago,IL,60608,7084398578.0,251E00000X,251E00000X;251G00000X;251J00000X;253Z00000X;343900000X,"1655 S BLUE ISLAND AVE, Chicago, IL 60608",41.8581732,-87.6604624,OK,ChIJgbCpVwAtDogRkWQQ00lZEFc
1255150728,2,HCBS,HCBS,BEST FRIENDS HEALTH CARE SERVICES LLC,9898 BISSONNET ST STE 592,,Houston,TX,77036,7134856989.0,3747P1801X,3416L0300X;343800000X;343900000X;347C00000X;3747P1801X,"9898 BISSONNET ST STE 592, Houston, TX 77036",29.6758194,-95.5531284,OK,ChIJu6br96jCQIYRBA7zcxrSjg4
1467272799,1,HCBS,HCBS,LAURA MADDEN,7349 W HEARN RD,,Peoria,AZ,85381,6029202017.0,376J00000X,376J00000X,"7349 W HEARN RD, Peoria, AZ 85381",33.6137013,-112.2177465,OK,ChIJ68IaK8FpK4cR9y7aV98b5DA
1396565669,2,HCBS,HCBS,"CASSIA HOME HEALTH, LLC",1517 CAYMUS CT,,Lewisville,TX,75067,2146065938.0,251E00000X,251E00000X;251G00000X,"1517 CAYMUS CT, Lewisville, TX 75067",33.0486808,-97.0333103,OK,ChIJx684G5ItTIYRHFWMXEH1hYU
1881414282,2,ALF,ALF,"NAVARRE GARDENS, LLC",1709 SAROCO RD.,,Gulf Breeze,FL,32563,8506843680.0,310400000X,310400000X,"1709 SAROCO RD., Gulf Breeze, FL 32563",30.398521,-87.01275799999999,OK,ChIJyYUALIbbkIgR7nyx-WhRg5o
1518787787,2,HCBS,HCBS,BEYOND BLESSED HOME HEALTHCARE LLC,317 BOERUM CT,,Va Beach,VA,23452,7578020441.0,3747P1801X,3747P1801X;385H00000X,"317 BOERUM CT, Va Beach, VA 23452",36.8452544,-76.11678909999999,OK,ChIJab1jtxOVuokRarCZMtepK8I
1760202998,2,HCBS,HCBS,SILVER LANTERN HOMECARE LLC,30115 VERDANT CREEK DR,,Fulshear,TX,77441,8323681289.0,253Z00000X,253Z00000X,"30115 VERDANT CREEK DR, Fulshear, TX 77441",29.6762169,-95.8930178,OK,ChIJgbFdr7YiQYYRTpZwXyvNLmU
1548080542,1,HCBS,HCBS,LAQUANDA SWINSON,31530 KINGSTON VILLAGE DR,,Spring,TX,77386,5047569226.0,3747P1801X,3747P1801X,"31530 KINGSTON VILLAGE DR, Spring, TX 77386",30.1444221,-95.4184738,OK,ChIJcTNNaXQ2R4YRaqlH7nNer1g
1538989710,2,HCBS,HCBS,"ADULT DAY HEALTH, INC.",9075 GUILFORD RD,,Columbia,MD,21046,4432763088.0,251E00000X,251E00000X;251J00000X,"9075 GUILFORD RD, Columbia, MD 21046",39.1708619,-76.84867559999999,OK,ChIJHQwmShXet4kRp-UsBBsfoB8
1700606621,2,HCBS,HCBS,PURE HELPING HANDS HOME HEALTHCARE LLC,95 MACHELLE DR,,Jacksonville,FL,32220,9042345784.0,251E00000X,251E00000X,"95 MACHELLE DR, Jacksonville, FL 32220",30.3161452,-81.85293639999999,OK,ChIJw-xOsc2_5YgRxmDGHIaR6mo
1497575278,2,HCBS,HCBS,CHRISTINA CABRAL HOME CARE AND HOSPICE,236 E LAKE AVE,,Watsonville,CA,95076,8318890052.0,253Z00000X,253Z00000X,"236 E LAKE AVE, Watsonville, CA 95076",36.9141923,-121.7546118,OK,ChIJ-SMv2iIbjoARMezUkdgJAiw
1992525828,2,ALF,ALF,"BH BRIGHTVIEW COLUMBIA OPCO, LLC",6670 MARTIN ROAD,,Columbia,MD,21044,4433933099.0,310400000X,310400000X;311500000X,"6670 MARTIN ROAD, Columbia, MD 21044",39.1890207,-76.87117219999999,OK,ChIJ6SwiEVbet4kR6Y1CEmGUIfw
1326868936,2,HCBS,HCBS,SPARKD SERVICES CORPORATION,62 JASMINE,,Lake Forest,CA,92630,9173187309.0,253Z00000X,253Z00000X,"62 JASMINE, Lake Forest, CA 92630",33.6766984,-117.6806129,OK,ChIJ30xbJ3rC3IARpiutfZyToiA
1124848825,2,HCBS,HCBS,ORLANDO SENIOR CARE SERVICES LLC,3680 AVALON PARK EAST BLVD STE 210,,Orlando,FL,32828,6316641783.0,253Z00000X,253Z00000X,"3680 AVALON PARK EAST BLVD STE 210, Orlando, FL 32828",28.5115618,-81.1544699,OK,ChIJUewSlo9d54gRgvvWVBYwrBA
1265252811,2,ALF,ALF,ABUNDANCE CARE RESIDENTIAL ASSISTED LIVING,12619 KAVANAUGH LN,,Bowie,MD,20715,3012621657.0,310400000X,310400000X,"12619 KAVANAUGH LN, Bowie, MD 20715",38.9538672,-76.72988699999999,OK,ChIJXzyIMQvst4kROZDwEXzi-qY
1588485031,2,HCBS,HCBS,ALTRUIST PEDIATRIC HOME HEALTH SOLUTIONS INC,12660 COIT RD STE 200,,Dallas,TX,75251,2143288600.0,251E00000X,251E00000X,"12660 COIT RD STE 200, Dallas, TX 75251",32.9209159,-96.7687741,OK,ChIJXeCEqD8gTIYRPk0ijfF_jpk
1154142701,1,HCBS,HCBS,MICHAEL ACHALEKE,10510 FORESTGROVE LN,,Bowie,MD,20721,3025921203.0,253Z00000X,253Z00000X;374U00000X,"10510 FORESTGROVE LN, Bowie, MD 20721",38.9394565,-76.82448959999999,OK,ChIJYYe4koHqt4kRxx2aAm3ZqUc
1912728510,2,ALF,ALF,CARMITA'S ASSISTED LIVING FACILITY II LLC,8021 KILLIAN DR,,Orlando,FL,32822,4074326784.0,310400000X,310400000X,"8021 KILLIAN DR, Orlando, FL 32822",28.498917,-81.2761956,OK,ChIJYxEJc21k54gRDx5ptnQID3M
1851112270,2,HCBS,HCBS,GENTLETOUCH HOMEMAKER AND COMPANION SERVICES LLC,750 13TH AVE W,,Bradenton,FL,34205,9418944074.0,251E00000X,251E00000X,"750 13TH AVE W, Bradenton, FL 34205",27.488285,-82.5697443,OK,ChIJWfyzTSwWw4gRhygCgfoL_jI
1295556470,2,ALF,ALF,BLESSED GARDEN HOME CORP,935 BROOKSIDE AVE,,Redlands,CA,92373,9092725355.0,310400000X,310400000X,"935 BROOKSIDE AVE, Redlands, CA 92373",34.0506443,-117.1937244,OK,ChIJu-W3jhaq3IARbxfV8UwIi3U
1912728205,2,ALF,ALF,BELLAS HOUSE CORP,7016 N DAKOTA AVE,,Tampa,FL,33604,8135055564.0,310400000X,310400000X,"7016 N DAKOTA AVE, Tampa, FL 33604",28.0136091,-82.4754178,OK,ChIJDSYcM03BwogRsZLcPngZSWU
1942021068,2,HCBS,HCBS,TOJEK CONSULT AND HEALTHCARE LLC,18038 RIDGEWOOD AVE,,Lansing,IL,60438,7086630902.0,251E00000X,251E00000X;251J00000X;253Z00000X;376J00000X,"18038 RIDGEWOOD AVE, Lansing, IL 60438",41.5672513,-87.54567879999999,OK,ChIJ3-x6c_sfDogR4yXWUE1MG64
1922829282,2,HCBS,HCBS,STEPPING STONE EMPOWERMENT CENTER,900 3RD ST E,,Bradenton,FL,34208,9418125043.0,253Z00000X,253Z00000X,"900 3RD ST E, Bradenton, FL 34208",27.4913614,-82.5602176,OK,ChIJ494vIYA9w4gRlVHVCy2Ttqg
1417778499,1,HCBS,HCBS,MARIETTA THOMAS,317 JENNIE RUN DR,,La Plata,MD,20646,2406151700.0,3747P1801X,3747P1801X,"317 JENNIE RUN DR, La Plata, MD 20646",38.5344698,-76.973348,OK,ChIJcx1pyeUIt4kRLgiR3xDoZMs
1528889540,2,HCBS,HCBS,MANY BLESSING HOME HEALTH LLC,4213 HEATHER RD,,Portsmouth,VA,23703,7573766204.0,251E00000X,251E00000X;3747P1801X;385H00000X,"4213 HEATHER RD, Portsmouth, VA 23703",36.8845116,-76.3865617,OK,ChIJxY1xpiKfuokRlY7A1vHp9xM
1528889565,2,ALF,ALF,SUMERLIN GUEST HOME 2,8667 SUMERLIN CT,,Elk Grove,CA,95624,9163043575.0,310400000X,310400000X,"8667 SUMERLIN CT, Elk Grove, CA 95624",38.4174901,-121.3816373,OK,ChIJpQUDPBfHmoAR-oYhpNDEuEo
1942021829,2,HCBS,HCBS;ALF,SERENELIFE ENTERPRISES LLC,2626 S LOOP W STE 250,,Houston,TX,77054,8447373635.0,251E00000X,251B00000X;251E00000X;251G00000X;251J00000X;251S00000X;253J00000X;253Z00000X;310400000X;315D00000X,"2626 S LOOP W STE 250, Houston, TX 77054",29.6785762,-95.4212017,OK,ChIJq6rqXifAQIYRErExuwLrD1o
1972324796,1,HCBS,HCBS,VIRGINIA HARTMANN,6500 GENESEO CIR,,Plano,TX,75023,2145970473.0,253Z00000X,253Z00000X,"6500 GENESEO CIR, Plano, TX 75023",33.0614381,-96.7352179,OK,ChIJy3u3bREYTIYRx6o9zatoEmw
1952122871,2,HCBS,HCBS,ABUNDANT LOVE HOME HEALTH CARE LLC,101 EATON ST,,Hampton,VA,23669,7574099039.0,251E00000X,251E00000X,"101 EATON ST, Hampton, VA 23669",37.0261163,-76.3419826,OK,ChIJHcEk9beEuokRuBBcjAeFOZA
1619798410,2,HCBS,HCBS,CBOYZ HOMEHEALTHCARE AND STAFFING AGENCY LLC,2150 S CENTRAL EXPRESSWAY,STE 200,Mckinney,TX,75070,9724310004.0,251E00000X,251E00000X,"2150 S CENTRAL EXPRESSWAY STE 200, Mckinney, TX 75070",33.1824283,-96.6416421,OK,ChIJYdBCTt0TTIYRBJhMUQEEr4k
1528889250,2,HCBS,HCBS,WARM EMBRACE HOME CARE LLC,16701 MELFORD BLVD STE 400,,Bowie,MD,20715,2405445599.0,251E00000X,251E00000X,"16701 MELFORD BLVD STE 400, Bowie, MD 20715",38.9614408,-76.7146939,OK,ChIJQS9u-uvtt4kRZ5UnuvK1QWU
1235951906,2,HCBS,HCBS,EVERYDAY PEOPLE HOME CARE SERVICES LLC,4115 LOUETTA RD APT 2103,,Spring,TX,77388,9723665193.0,251E00000X,251E00000X,"4115 LOUETTA RD APT 2103, Spring, TX 77388",30.04609779999999,-95.47648,OK,Eiw0MTE1IExvdWV0dGEgUmQgIzIxMDMsIFNwcmluZywgVFggNzczODgsIFVTQSIgGh4KFgoUChIJ5_WAuKo0R4YReODoVta0T6MSBDIxMDM
1992527600,2,HCBS,HCBS,ENCOURAGE HOME HEALTH SERVICES LLC,1880 S DAIRY ASHFORD RD,SUITE 207 #699,Houston,TX,77077,8323231263.0,251E00000X,251E00000X,"1880 S DAIRY ASHFORD RD SUITE 207 #699, Houston, TX 77077",29.747256,-95.6072186,OK,EjcxODgwIFMgRGFpcnkgQXNoZm9yZCBSZCAyMDcgNjk5LCBIb3VzdG9uLCBUWCA3NzA3NywgVVNBIiMaIQoWChQKEgkDbP24Y9xAhhFSMX5BjPR2ghIHMjA3IDY5OQ
1508688177,2,HCBS,HCBS,"ENTRUSTED PEDIATRIC HOME CARE, LLC",3902 BOWHILL DR,,Austin,TX,78731,8174557476.0,251E00000X,251E00000X;251J00000X,"3902 BOWHILL DR, Austin, TX 78731",30.3424123,-97.7671716,OK,ChIJ_WhMb9_KRIYRZAXNX2syWKw
1346062932,2,HCBS,HCBS,OMC HEALTH SERVICES LLC,1830 NW 7TH ST STE 228,,Miami,FL,33125,3057253654.0,253Z00000X,253Z00000X,"1830 NW 7TH ST STE 228, Miami, FL 33125",25.7795974,-80.225291,OK,ChIJ__-v3-a22YgREmiFiQbR9FA
1366264962,2,ALF,ALF,JOY BELLS INC,1172 E 26TH ST,,San Bernardino,CA,92404,6504522554.0,310400000X,310400000X,"1172 E 26TH ST, San Bernardino, CA 92404",34.139997,-117.2625965,OK,ChIJ483BOoFUw4ARIqVFBxmtAT4
1356163869,2,HCBS,HCBS,AMACER GROUP LLC,777 NW 72ND AVE STE 3130B,,Miami,FL,33126,7864229785.0,253Z00000X,253Z00000X,"777 NW 72ND AVE STE 3130B, Miami, FL 33126",25.7791947,-80.3102242,OK,Eiw3NzcgTlcgNzJuZCBBdmUgIzMxMzBiLCBNaWFtaSwgRkwgMzMxMjYsIFVTQSIhGh8KFgoUChIJMxD-YKW52YgR9hyDwKNhgpUSBTMxMzBi
1932921434,2,HCBS,HCBS,OMNI HOSPICE OF EL PASO INC,2122 ARIZONA AVE.,,El Paso,TX,79930,9159294358.0,253Z00000X,253Z00000X;3747P1801X,"2122 ARIZONA AVE., El Paso, TX 79930",31.7785765,-106.4718581,OK,ChIJ268f6qRZ54YRpXxxRUy6S9s
1295557726,2,HCBS,HCBS,"TASKFORCE SOLUTIONS, INC.",150 OLDE GREENWICH DR STE 211,,Fredericksburg,VA,22408,5402816381.0,253Z00000X,253Z00000X;3747P1801X,"150 OLDE GREENWICH DR STE 211, Fredericksburg, VA 22408",38.2711366,-77.4812676,OK,ChIJuyyuLHjBtokRkYCovMwkgGU
1184446429,2,HCBS,HCBS,CHARISMA HOMECARE,9655 S DIXIE HWY STE 205,,Pinecrest,FL,33156,3057312718.0,251E00000X,251E00000X,"9655 S DIXIE HWY STE 205, Pinecrest, FL 33156",25.6803759,-80.3152609,OK,EkNLZW5kYWxsIFBsYXphIEJ1aWxkaW5nLCA5NjU1IFMgRGl4aWUgSHd5ICMyMDUsIE1pYW1pLCBGTCAzMzE1NiwgVVNBIh8aHQoWChQKEgn__88pr8fZiBHDTf2cCZ6EHRIDMjA1
1619799988,2,HCBS,HCBS,PCAH PAULSON CARES LLC,401 E SONTERRA BLVD STE 375,,San Antonio,TX,78258,2104368713.0,253Z00000X,253Z00000X,"401 E SONTERRA BLVD STE 375, San Antonio, TX 78258",29.6166739,-98.4870555,OK,ChIJKxxq3wZiXIYRI5BGJFDutT4
1720800915,2,HCBS,HCBS,"CP NAPA VALLEY N-CA HH, LLC",980 TRANCAS ST STE 9,,Napa,CA,94558,7072574124.0,251E00000X,251E00000X,"980 TRANCAS ST STE 9, Napa, CA 94558",38.3243341,-122.2954261,OK,ChIJAQDAQcIGhYARPewVf5Bsle0
1386466597,2,HCBS,HCBS,"CP SONOMA N-CA HH, LLC",441 COLLEGE AVE,,Santa Rosa,CA,95401,7072069124.0,251E00000X,251E00000X,"441 COLLEGE AVE, Santa Rosa, CA 95401",38.4458694,-122.7187117,OK,ChIJHf-P8Qc4hIAR--5YpmaALHg
1174345300,2,HCBS,HCBS,"CP HIGH DESERT S-CA HH, LLC",17051 MAIN ST,,Hesperia,CA,92345,7609564119.0,251E00000X,251E00000X,"17051 MAIN ST, Hesperia, CA 92345",34.419478,-117.2913171,OK,ChIJWQh_U4tdw4ARgNig0jVBhh0
1730901745,2,HCBS,HCBS,"CP ST. MARY WA HH, LLC",380 CHASE AVE,,Walla Walla,WA,99362,5098978600.0,251E00000X,251E00000X,"380 CHASE AVE, Walla Walla, WA 99362",46.06057269999999,-118.3415509,OK,ChIJkchrE3pqolQRNsfCHRm-lXo
1275355216,2,HCBS,HCBS,ADONAI HEALING HEALTH AGENCY LLC,3951 N HAVERHILL RD STE 206,,West Palm Beach,FL,33417,5612293265.0,251E00000X,251E00000X,"3951 N HAVERHILL RD STE 206, West Palm Beach, FL 33417",26.735453,-80.1193341,OK,ChIJofLmlB8q2YgRFNfncYe8WLc
1174345136,1,HCBS,HCBS;ALF,JESTINA AUGUST,9755 COURT GLEN DR APT 224,,Houston,TX,77099,8325516080.0,253Z00000X,253J00000X;253Z00000X;3104A0630X;372600000X;3747P1801X;374U00000X,"9755 COURT GLEN DR APT 224, Houston, TX 77099",29.6703562,-95.5825693,OK,Ei85NzU1IENvdXJ0IEdsZW4gRHIgIzIyNCwgSG91c3RvbiwgVFggNzcwOTksIFVTQSIfGh0KFgoUChIJsXrp9nHdQIYRqa8qo-G2sAsSAzIyNA
1760204754,2,HCBS,HCBS,EPIC ICONIC HEALTH CARE LLC,499 N STATE RD 434,SUITE 2147,Altamonte Springs,FL,32714,4077239658.0,251E00000X,163W00000X;251B00000X;251E00000X;251F00000X;251J00000X;385H00000X,"499 N STATE RD 434 SUITE 2147, Altamonte Springs, FL 32714",28.6685768,-81.4181972,OK,Ejo0OTkgTiBTdGF0ZSBSZCA0MzQgIzIxNDcsIEFsdGFtb250ZSBTcHJpbmdzLCBGTCAzMjcxNCwgVVNBIiAaHgoWChQKEgnp4JngT3HniBG98m_mITt_-BIEMjE0Nw
